Price      ,Close              ,Close              ,Close              ,Close              ,Close              ,High               ,High               ,High               ,High               ,High               ,Low                ,Low                ,Low                ,Low                ,Low                ,Open               ,Open               ,Open               ,Open               ,Open               ,Volume   ,Volume   ,Volume  ,Volume  ,Volume
Ticker     ,VOO                ,VTI                ,VTV                ,VUG                ,VYM                ,VOO                ,VTI                ,VTV                ,VUG                ,VYM                ,VOO                ,VTI                ,VTV                ,VUG                ,VYM                ,VOO                ,VTI                ,VTV                ,VUG                ,VYM                ,VOO      ,VTI      ,VTV     ,VUG     ,VYM
Date       ,                   ,                   ,                   ,                   ,                   ,                   ,                   ,                   ,                   ,                   ,                   ,                   ,                   ,                   ,                   ,                   ,                   ,                   ,                   ,                   ,         ,         ,        ,        ,
2016-01-14 ,150.31417846679688 ,83.72212219238281  ,60.991554260253906 ,91.64615631103516  ,48.02494430541992  ,151.3907760176099  ,84.297382856317    ,61.38018534871299  ,92.37482526177524  ,48.31170337372028  ,147.01601551394646 ,81.85037316222312  ,59.865313770628646 ,89.27567933534726  ,47.14956830603983  ,148.49420383388022 ,82.73473047705347  ,60.3015306104251   ,90.58543550838606  ,47.36841302556047  ,5081400  ,5085100  ,2322500 ,2202900 ,1527700
2016-01-15 ,147.09298706054688 ,81.96195983886719  ,59.674991607666016 ,89.7737808227539   ,47.09674835205078  ,147.87053664893776 ,82.32257028707211  ,59.912932597886886 ,90.23496329030684  ,47.247675857665385 ,145.3413818407015  ,80.89729761295804  ,58.95324775921999  ,88.63004323652073  ,46.523227285158576 ,146.2812653424539  ,81.60993722531434  ,59.48464244614376  ,89.3402681773204   ,46.86281057441301  ,8087300  ,8101700  ,2630400 ,1223900 ,2333500
2016-01-19 ,147.25526428222656 ,81.87612915039062  ,59.682926177978516 ,89.78300476074219  ,47.089202880859375 ,148.92143186992894 ,83.00089350240003  ,60.3174314680811   ,90.94518661868098  ,47.57216859185031  ,145.87106552287617 ,81.13773233210331  ,59.16739138615654  ,88.87909101119033  ,46.70433760080536  ,148.84453483614615 ,82.9150347783063   ,60.3174314680811   ,90.8068304627453   ,47.49670340031878  ,5863300  ,7435700  ,4245300 ,1905400 ,1635400
2016-01-20 ,145.52920532226562 ,81.0690689086914   ,58.77079391479492  ,89.10966491699219  ,46.417579650878906 ,146.8621385963622  ,81.79887812503462  ,59.30218831589099  ,89.95823885386244  ,46.78735192465467  ,141.8038213582947  ,78.81095163796755  ,57.485930201761896 ,86.35179610362137  ,45.444103064776954 ,144.90545054215562 ,80.70845822070105  ,58.73906806309087  ,88.537796201057    ,46.40248948996827  ,8577600  ,13844900 ,4773300 ,1761300 ,2414000
2016-01-21 ,146.2384796142578  ,81.38671875        ,59.040489196777344 ,89.54320526123047  ,46.72697067260742  ,147.93883245166631 ,82.39127947364453  ,59.72258021074057  ,90.57624966562206  ,47.16466010011363  ,144.68339412170778 ,80.5538754566776   ,58.48529559994497  ,88.46403978717687  ,46.183635745771745 ,145.93087842351596 ,81.30944132093501  ,58.89772582057364  ,89.3218325713575   ,46.598684178912265 ,3004600  ,7169500  ,4305500 ,1943200 ,1359600
2016-01-22 ,149.23757934570312 ,83.12109375        ,60.08740234375     ,91.69229888916016  ,47.60233688354492  ,149.40846598148914 ,83.18978334680786  ,60.1587809869894   ,91.78453397255012  ,47.64006802586243  ,147.97298955769446 ,82.3826969608169   ,59.60359359149815  ,90.87138764685785  ,47.17219264928007  ,148.6992740570533  ,82.70896927035392  ,60.01601764942182  ,91.01896940995043  ,47.45895451255609  ,2611700  ,3701500  ,2505800 ,2371200 ,950700
2016-01-25 ,147.0245361328125  ,81.75590515136719  ,59.040489196777344 ,90.47477722167969  ,46.930728912353516 ,148.95557948660382 ,82.9837035951563   ,59.920862341518465 ,91.7107499502204   ,47.5344389490181   ,146.81946438991844 ,81.66145861333732  ,59.000830350185595 ,90.3272024846355   ,46.89299775473768  ,148.7590605482961  ,82.97511575971747  ,59.84947762787141  ,91.54472397286676  ,47.43633563625469  ,2756400  ,4470500  ,2000100 ,811500  ,816600
2016-01-26 ,149.01539611816406 ,83.00090026855469  ,60.055667877197266 ,91.4063720703125   ,47.71555709838867  ,149.23756045059056 ,83.12969164049458  ,60.1270465102056   ,91.5723980553882   ,47.76838130302944  ,147.2979641335662  ,81.94482542997034  ,59.32599139025734  ,90.26264141595018  ,47.14203592855893  ,147.69101508014265 ,82.08219808959862  ,59.32599139025734  ,90.74226813000966  ,47.14203592855893  ,2263700  ,3333400  ,2106200 ,690000  ,600800
2016-01-27 ,147.32363891601562 ,82.05644989013672  ,59.74635314941406  ,89.78300476074219  ,47.47406768798828  ,150.0578646435513  ,83.55900077185987  ,60.769489328741635 ,91.59084633401872  ,48.20606425007357  ,146.53754983421265 ,81.60998051040386  ,59.40530775630487  ,89.3033780621964   ,47.16466758378675  ,148.5796761004771  ,82.76908988046989  ,59.90497638063715  ,91.0927683949021   ,47.579716082783506 ,3543000  ,5202400  ,2143600 ,1137700 ,908100
2016-01-28 ,148.1267852783203  ,82.38268280029297  ,60.00015640258789  ,90.26264190673828  ,47.791015625       ,148.97269166153424 ,82.99229467892754  ,60.32533585521376  ,90.8806247845688   ,47.95703329693902  ,146.6656766232805  ,81.60994789612964  ,59.45289594564818  ,89.27571161150159  ,47.33823309016841  ,148.78471246526448 ,82.90642942237662  ,60.238091259148334 ,90.75149424403963  ,47.8513849024225   ,2616400  ,4540700  ,2075900 ,888800  ,1749300
2016-01-29 ,151.87783813476562 ,84.42617797851562  ,61.5784912109375   ,92.23651123046875  ,48.953147888183594 ,151.87783813476562 ,84.45193494213704  ,61.58642418959283  ,92.25495543639641  ,48.953147888183594 ,148.7420216067321  ,82.72614632288985  ,60.436384328158645 ,90.31799010797404  ,48.08531695887238  ,148.96417296327306 ,82.81200505182828  ,60.46018326412466  ,90.39178100585939  ,48.13059319186783  ,4453100  ,5005400  ,1536800 ,1217900 ,2631700
2016-02-01 ,151.7411346435547  ,84.44331359863281  ,61.475406646728516 ,92.45787048339844  ,48.83240509033203  ,152.42469437831062 ,84.83826883552008  ,61.737134516409974 ,92.8913831820905   ,49.04370186067466  ,150.30567093460297 ,83.60188921805515  ,60.91228600121431  ,91.49860998858954  ,48.402263591447344 ,150.90378081333284 ,83.92815487880588  ,61.19781281458655  ,91.71075704604472  ,48.59092224459686  ,3923200  ,3868900  ,1708000 ,1108200 ,2127800
2016-02-02 ,148.98977661132812 ,82.8119888305664   ,60.26187515258789  ,90.83451080322266  ,48.0400390625      ,150.45942508767033 ,83.75645431569     ,60.76947664788589  ,91.94134601893515  ,48.31170510345288  ,148.5027490671596  ,82.56300053059728  ,60.087386004000365 ,90.56702410139002  ,47.881566485601844 ,150.26290611636122 ,83.71352168432989  ,60.76947664788589  ,91.94134601893515  ,48.31170510345288  ,5101200  ,3279600  ,1469500 ,980200  ,2017600
2016-02-03 ,149.86129760742188 ,83.30999755859375  ,60.753631591796875 ,91.05587768554688  ,48.52299880981445  ,150.2201633968621  ,83.53323550157114  ,60.88846196168093  ,91.51706020458867  ,48.62109921842255  ,146.59732035804893 ,81.47259318705991  ,59.31807118647902  ,89.34950377250956  ,47.46650939846437  ,149.92965485843132 ,83.3615114875111   ,60.6346611267448   ,91.51706020458867  ,48.35697830493606  ,3871000  ,5457300  ,4674200 ,1622000 ,1529100
2016-02-04 ,150.04930114746094 ,83.5074691772461   ,60.951908111572266 ,91.12966918945312  ,48.59846115112305  ,150.9806443977618  ,84.07414198362585  ,61.33261235472088  ,91.7107566339967   ,48.824848038293815 ,148.87016119229662 ,82.82917413658805  ,60.5077582038061   ,90.33643468840751  ,48.23623407128405  ,149.48536351344194 ,83.10392597768745  ,60.58706982289453  ,90.86218248216223  ,48.364520549754566 ,3562200  ,3431800  ,1819800 ,979600  ,1419000
2016-02-05 ,147.22967529296875 ,81.79024505615234  ,60.277748107910156 ,88.40868377685547  ,48.10795593261719  ,149.69048540118354 ,83.28420735390002  ,60.9043201630572   ,90.69615207147291  ,48.59846957596019  ,146.6657374701997  ,81.52407457824306  ,60.03188028223935  ,88.09508305489013  ,47.90420424439944  ,149.56231060265293 ,83.23269344554281  ,60.84086844962975  ,90.69615207147291  ,48.4777252759474   ,2371900  ,3993600  ,3474300 ,1260200 ,1520600
2016-02-08 ,145.20458984375    ,80.51956176757812  ,59.62739562988281  ,86.69306945800781  ,47.88156509399414  ,145.78560700371864 ,81.03472080816569  ,59.83361071605862  ,87.47707816564697  ,48.009851591934876 ,143.22226839436772 ,79.42055406749728  ,58.921511811028026 ,85.34641763424385  ,47.28540307971042  ,145.50363819215232 ,80.88017244092916  ,59.64325553600878  ,87.28338239343626  ,47.61744126147101  ,3402000  ,6303900  ,4209000 ,2569700 ,1104400
2016-02-09 ,145.24729919433594 ,80.41651916503906  ,59.55600357055664  ,86.72997283935547  ,47.828739166259766 ,146.42642596254862 ,81.11198341495816  ,59.98429359614853  ,87.6154423235947   ,48.138139220371556 ,143.52131439843703 ,79.59225699030354  ,58.89771165354571  ,85.57701668220763  ,47.398597697828805 ,143.7007407806852  ,79.71246052607718  ,59.00081615835732  ,85.7799380917994   ,47.398597697828805 ,2360700  ,4793900  ,2751300 ,1777700 ,1722500
2016-02-10 ,145.1533203125     ,80.46802520751953  ,59.405311584472656 ,87.05279541015625  ,47.62499237060547  ,147.52012682890538 ,81.79885180903173  ,60.293611418306746 ,88.58392449876708  ,48.258885580420205 ,145.01660579548926 ,80.38216648332532  ,59.35771977116813  ,86.96056032897037  ,47.57971325608203  ,146.05047836557483 ,80.87156841689317  ,59.85739447878859  ,87.33873331004375  ,48.0174027270339   ,1953600  ,3580000  ,2234500 ,1780600 ,2287900
2016-02-11 ,143.29061889648438 ,79.47205352783203  ,58.429779052734375 ,86.28728485107422  ,47.036376953125    ,144.16215763314335 ,79.9013537418771   ,58.873935157197714 ,86.83147705212089  ,47.300497916997266 ,141.8807879429654  ,78.63062877664048  ,57.90631735427236  ,85.2911285432616   ,46.62887356997698  ,142.91466049879563 ,79.32609302720104  ,58.47737088066048  ,85.69697156579772  ,46.945818726623706 ,3439200  ,7239700  ,2486700 ,1756700 ,2332600
2016-02-12 ,146.22991943359375 ,81.01753997802734  ,59.73842239379883  ,87.79991912841797  ,47.96458053588867  ,146.22991943359375 ,81.03470910497286  ,59.7542822970755   ,87.83681456972784  ,47.96458053588867  ,144.14506865822213 ,79.85843066645552  ,58.881842390731535 ,86.60084191564773  ,47.33068729960106  ,144.86280032383115 ,80.25338609221916  ,59.05633158221805  ,87.26494578505365  ,47.44388077258286  ,1800300  ,2948100  ,1977300 ,1170500 ,2053300
2016-02-16 ,148.6822052001953  ,82.49432373046875  ,60.658470153808594 ,89.50630950927734  ,48.65884017944336  ,148.6822052001953  ,82.50290501759133  ,60.67433006127956  ,89.55242354169569  ,48.65884017944336  ,147.0074976493994  ,81.53268897407047  ,60.03189791462665  ,88.43636262311605  ,48.13059251978437  ,147.99010574027744 ,82.09936835300184  ,60.46018802942533  ,88.9159964124598   ,48.462633576861165 ,2361000  ,3577700  ,1852400 ,1512500 ,1018200
2016-02-17 ,151.1173858642578  ,83.85948944091797  ,61.56263732910156  ,91.28646850585938  ,49.27008819580078  ,151.4506194278049  ,84.08272735231958  ,61.68953474455615  ,91.44326887267835  ,49.37573656735252  ,149.63064448345398 ,82.93219954795778  ,61.08675538064844  ,90.12428659308138  ,48.88522298091692  ,149.80154418809715 ,83.08674786345115  ,61.094688360080085 ,90.13351221380212  ,48.93804716669279  ,2265400  ,3635000  ,2777000 ,1493100 ,1284000
2016-02-18 ,150.47653198242188 ,83.5246353149414   ,61.475406646728516 ,90.53012084960938  ,49.277645111083984 ,151.42496785639378 ,84.07413897749231  ,61.70541469367236  ,91.45248579553085  ,49.39838366163281  ,150.21165572679448 ,83.36149916335273  ,61.324710258812146 ,90.39176470030394  ,49.134262684739596 ,151.40787528053596 ,84.05696985392525  ,61.64989592724396  ,91.44326017568753  ,49.33801150765565  ,1646000  ,2432100  ,1113100 ,803300  ,1236500
2016-02-19 ,150.44239807128906 ,83.54183197021484  ,61.348472595214844 ,90.78837585449219  ,49.15690231323242  ,150.55346724803113 ,83.59334590445383  ,61.396064407800345 ,90.8344969135472   ,49.18708839114832  ,149.2290725957672  ,82.79484717073936  ,60.9360485430355   ,89.78299447119487  ,48.88523336939501  ,149.76737805055376 ,83.15545781161634  ,61.205709259635704 ,90.1242720117794   ,49.07389203831512  ,1136900  ,2243700  ,1149600 ,785900  ,985600
2016-02-22 ,152.59556579589844 ,84.76101684570312  ,62.205055236816406 ,92.11658477783203  ,49.74551773071289  ,152.73228033674428 ,84.82970643713206  ,62.26057397793789  ,92.21804547944807  ,49.77570380941257  ,151.84366189687873 ,84.23727017460752  ,61.887802694226956 ,91.57238582942918  ,49.51158281754768  ,151.90346635986364 ,84.34888584772953  ,61.887802694226956 ,91.57238582942918  ,49.62477917332001  ,2603100  ,2235400  ,1352300 ,616800  ,793100
2016-02-23 ,150.68157958984375 ,83.73926544189453  ,61.41191482543945  ,91.06507110595703  ,49.171993255615234 ,152.25375733317847 ,84.58927769390641  ,61.96710212744238  ,92.11656631459962  ,49.594586788867986 ,150.57049742132327 ,83.68775153286315  ,61.32467024211217  ,91.03739425344808  ,49.081435031030324 ,152.02305322848713 ,84.46907420576731  ,61.95917520247646  ,91.85829828410617  ,49.56440071400635  ,2076000  ,3203900  ,1172000 ,737500  ,1126900
2016-02-24 ,151.39077758789062 ,84.1685791015625   ,61.602272033691406 ,91.6369857788086   ,49.315372467041016 ,151.6214817218202  ,84.26302565046474  ,61.665723748330365 ,91.77534197312042  ,49.36819666143182  ,148.33187154130752 ,82.41703385455709  ,60.42051259121148  ,89.60778505252972  ,48.43245132190675  ,149.34865160871445 ,82.9236113941782   ,60.825009708174136 ,90.14275858408831  ,48.76449240516629  ,2599800  ,3253400  ,1002000 ,778800  ,955900
2016-02-25 ,153.21075439453125 ,85.16455078125     ,62.33196258544922  ,92.66077423095703  ,49.86625289916992  ,153.21075439453125 ,85.16455078125     ,62.3478285432134   ,92.67922546917174  ,49.86625289916992  ,151.09173135351364 ,83.98826622020606  ,61.52297422108349  ,91.34179218202554  ,49.24745279283987  ,151.83509541596808 ,84.37463366658875  ,61.7529821999448   ,91.93210513735714  ,49.43611143205519  ,2546000  ,4961900  ,1418100 ,598600  ,776200
2016-02-26 ,152.9287872314453  ,85.09587097167969  ,62.1812858581543   ,92.63311004638672  ,49.59458923339844  ,154.10792723669627 ,85.6539624421363   ,62.74440645982992  ,93.25109285955206  ,50.130379134440275 ,152.72372847422963 ,84.96707962455893  ,62.14955998679481  ,92.50397951936966  ,49.54931299757684  ,153.9712127066757  ,85.57668501362383  ,62.6968206783363   ,93.21419741796349  ,50.130379134440275 ,2560800  ,3194300  ,1013300 ,548100  ,906800
2016-02-29 ,151.5617218017578  ,84.4176025390625   ,61.64194869995117  ,91.8675308227539   ,49.202171325683594 ,153.7576424902859  ,85.5938876051463   ,62.51438884980715  ,93.18651274167851  ,49.866253427496424 ,151.5617218017578  ,84.4176025390625   ,61.641948699951165 ,91.84908662344269  ,49.202171325683594 ,152.8946562333653  ,85.10448557265636  ,62.228862102422966 ,92.63309528023902  ,49.60213248127761  ,3128400  ,2749400  ,1121800 ,734700  ,650400
2016-03-01 ,155.2956085205078  ,86.42671203613281  ,62.998199462890625 ,94.41328430175781  ,50.183189392089844 ,155.2956085205078  ,86.44388116040376  ,63.0140593710317   ,94.41328430175781  ,50.2058275037137   ,152.37340386144103 ,84.86405315284969  ,61.959203023571575 ,92.37485844571263  ,49.473831188388836 ,152.8091667625756  ,85.1130480336827   ,62.14955217671687  ,92.68845917567958  ,49.6172135718783   ,3041400  ,2955700  ,1149100 ,734400  ,905200
2016-03-02 ,155.9535675048828  ,86.90754699707031  ,63.513710021972656 ,94.3579330444336   ,50.56050491333008  ,155.97064704641284 ,86.92471612546508  ,63.51371002197266  ,94.44094250847664  ,50.56050491333008  ,154.5779082182736  ,86.08329127147478  ,62.79196042915816  ,93.77683864778913  ,49.9794389572852   ,154.96240650778665 ,86.30652269361788  ,62.88713799501701  ,94.1826814597839   ,50.115273379885814 ,3839200  ,3591400  ,3086100 ,625900  ,706500
2016-03-03 ,156.52598571777344 ,87.33684539794922  ,63.846824645996094 ,94.6623306274414   ,50.76426315307617  ,156.56015782569747 ,87.36260236529229  ,63.854757622865556 ,94.68078187078484  ,50.77181111057631  ,155.25285631423517 ,86.58986059198993  ,63.212319620383134 ,93.93366133130012  ,50.31148357894686  ,155.7398968573905  ,86.83026768799465  ,63.497846276800125 ,94.31183441187834  ,50.530328287213706 ,3150400  ,2703100  ,1355900 ,905800  ,892700
2016-03-04 ,157.03016662597656 ,87.63733673095703  ,64.09268951416016  ,94.87445831298828  ,50.96047592163086  ,157.7820836697114  ,88.09239386456248  ,64.37028923199732  ,95.40943166721085  ,51.13404442073917  ,155.97920114916943 ,87.06207607340299  ,63.6247467689386   ,94.33948495876572  ,50.575610646150935 ,156.748197734576   ,87.48278840722303  ,63.886480533768335 ,94.86523269320209  ,50.764269304683495 ,2821000  ,2442100  ,1725100 ,633700  ,1111500
2016-03-07 ,157.20103454589844 ,87.81763458251953  ,64.32271575927734  ,94.68075561523438  ,51.186866760253906 ,157.5513606756297  ,88.0580416100646   ,64.44168623639327  ,95.03125173360273  ,51.254781111310415 ,156.1500691945212  ,87.1994413399178   ,63.66441769684709  ,94.09966124154421  ,50.74917730653923  ,156.23551904395399 ,87.27671877054311  ,63.79925413149304  ,94.4317131587713   ,50.74917730653923  ,3449900  ,2963900  ,1129900 ,797200  ,1177600
2016-03-08 ,155.4322967529297  ,86.72722625732422  ,63.5771484375      ,93.6938247680664   ,50.7567253112793   ,156.64560867828203 ,87.40552134390414  ,64.04509109016962  ,94.49627769767365  ,51.081218422792546 ,155.3212145852762  ,86.64136752940547  ,63.521623664044036 ,93.52779881071913  ,50.666167085715664 ,156.21838561846164 ,87.34541957930091  ,63.95784651914869  ,94.13655596293547  ,50.94538396314967  ,3385400  ,3436900  ,1002900 ,524900  ,1146200
2016-03-09 ,156.28675842285156 ,87.14794921875     ,63.9340934753418   ,94.0535659790039   ,51.08120346069336  ,156.55163466024487 ,87.31966669549203  ,64.1720344629208   ,94.1181312515041   ,51.224580079083175 ,155.5177490159718  ,86.70147984885965  ,63.7040854676396   ,93.50014835227554  ,50.884996908145226 ,156.23549373662246 ,87.14794921875     ,63.94995338400475  ,94.1181312515041   ,50.99819321759236  ,1641600  ,2131700  ,1043700 ,646700  ,1107300
2016-03-10 ,156.3722381591797  ,87.1221923828125   ,63.9340934753418   ,94.09967803955078  ,51.06612777709961  ,157.55137841748905 ,87.83483235850296  ,64.39410949074619  ,94.95747780600149  ,51.37553076165539  ,154.68043785999257 ,86.20349012460255  ,63.291661280405414 ,93.07585932193552  ,50.560523919680186 ,156.68839220742984 ,87.40553211540295  ,64.13237561462742  ,94.39483457009905  ,51.217058168616724 ,2090500  ,3702000  ,1668600 ,710000  ,1377900
2016-03-11 ,158.90992736816406 ,88.5989761352539   ,64.94926452636719  ,95.78760528564453  ,51.684932708740234 ,158.93555971545257 ,88.64190222429389  ,64.98099037889186  ,95.83372635117395  ,51.707570830183705 ,157.61117831282553 ,87.86057927751463  ,64.47338884067224  ,94.89291009623192  ,51.39062561516253  ,157.70516793215552 ,87.89492407910728  ,64.48132181657532  ,94.93903116176133  ,51.48118385834269  ,2231000  ,3253500  ,876500  ,644600  ,828300
2016-03-14 ,158.6707000732422  ,88.49593353271484  ,64.78272247314453  ,95.85215759277344  ,51.56418228149414  ,159.09792328993794 ,88.71058360983413  ,64.9334187927436   ,96.10120005361503  ,51.69246877843716  ,158.1324076859217  ,88.1696677737097   ,64.53685462629464  ,95.51088708751846  ,51.38306583679287  ,158.41436353566115 ,88.33279737791203  ,64.71133777661746  ,95.5201056697084   ,51.533996207377264 ,1412800  ,2987100  ,1078100 ,518800  ,1527600
2016-03-15 ,158.4656219482422  ,88.19401550292969  ,64.60029602050781  ,95.71382141113281  ,51.47906494140625  ,158.4656219482422  ,88.2112715392404   ,64.6082289976169   ,95.74149827473104  ,51.49426720408115  ,157.5769904647073  ,87.77996276896616  ,64.22753081162057  ,95.26186449158128  ,51.18268459685418  ,157.81623439385524 ,87.98698913594792  ,64.30684242944577  ,95.47401155664504  ,51.243482051624966 ,1325300  ,2992400  ,921100  ,604300  ,1481700
2016-03-16 ,159.41404724121094 ,88.74612426757812  ,64.92549896240234  ,96.3779067993164   ,51.7602424621582   ,159.72163538285903 ,88.92727323087739  ,65.04446944664613  ,96.59927944286501  ,51.86663509595383  ,157.95293837930532 ,87.90939046031545  ,64.38617134477538  ,95.35408119343283  ,51.31186853576488  ,157.97003095533537 ,87.97839488829702  ,64.44169009727712  ,95.46476751520714  ,51.395463576313404 ,2700700  ,3473600  ,1865200 ,642800  ,1109100
2016-03-17 ,160.4223175048828  ,89.42755889892578  ,65.44892883300781  ,96.84832000732422  ,52.23902893066406  ,160.8410009499081  ,89.6432132841829   ,65.62341798500395  ,97.12503230789387  ,52.35302273766943  ,158.92703624984395 ,88.50455839327526  ,64.74304530072321  ,96.06431120515835  ,51.676666826861016 ,159.28590218651513 ,88.7374688148527   ,64.94926030318113  ,96.25800700072266  ,51.80585710241636  ,1937300  ,3472500  ,1256200 ,1147600 ,1450200
2016-03-18 ,161.02035522460938 ,89.82437133789062  ,65.7424087524414   ,97.24494934082031  ,52.34540557861328  ,161.31086375201068 ,89.95376529848977  ,65.89310507598911  ,97.40174971338284  ,52.45179821978811  ,160.5589600950786  ,89.53971252207279  ,65.51240080374353  ,96.84833208034115  ,52.208614211679354 ,160.93491844245065 ,89.6690999014217   ,65.69482298756914  ,97.18960968864224  ,52.413804161062295 ,2623400  ,2942300  ,2005900 ,699700  ,1182400
2016-03-21 ,161.26609802246094 ,89.91062927246094  ,65.78711700439453  ,97.41146087646484  ,52.37580871582031  ,161.44650053710774 ,90.02276718363873  ,65.85896021938882  ,97.5502382308433   ,52.459403769207775 ,160.5616984922274  ,89.539703466258    ,65.49973196347212  ,97.03213657839767  ,52.14022581879996  ,160.79362772961463 ,89.69497488702318  ,65.5875443976691   ,97.11540581442853  ,52.269416065684375 ,1535400  ,2539300  ,2363100 ,1249400 ,1192200
2016-03-22 ,161.18016052246094 ,89.8847885131836   ,65.69132232666016  ,97.4947280883789   ,52.29981231689453  ,161.67840060027314 ,90.1608259962542   ,65.92282728965668  ,97.78153651784035  ,52.46700241575073  ,160.38985274283053 ,89.37584707740606  ,65.39595266549779  ,96.810102045538    ,52.08702702670094  ,160.54447219398605 ,89.49661306492116  ,65.5396451911345   ,97.02289494104103  ,52.20861613625543  ,1521600  ,1962600  ,1121700 ,880700  ,1101600
2016-03-23 ,160.14932250976562 ,89.15151977539062  ,65.22831726074219  ,96.85636138916016  ,51.98822784423828  ,160.94822905110289 ,89.74672797285858  ,65.61149938781476  ,97.36520229228857  ,52.2466082876566   ,159.93456451909688 ,89.09113681196992  ,65.1804217787856   ,96.75459179683254  ,51.942626861662994 ,160.79359648177189 ,89.74672797285858  ,65.61149938781476  ,97.27268640612975  ,52.231411825440475 ,1633300  ,6087100  ,1310600 ,1169800 ,772000
2016-03-24 ,160.0376739501953  ,89.12565612792969  ,65.18836975097656  ,96.88411712646484  ,51.995819091796875 ,160.0548582614206  ,89.13428414725658  ,65.18836975097656  ,96.88411712646484  ,51.99581909179688  ,158.92951526246938 ,88.44418738861486  ,64.70141232319519  ,96.21799144097346  ,51.615843788644966 ,159.13568767380625 ,88.64259234563076  ,64.7972032332703   ,96.43078433548145  ,51.72223640969046  ,1874800  ,2173000  ,811900  ,509400  ,772600
2016-03-28 ,160.14932250976562 ,89.1860580444336   ,65.21234893798828  ,96.9581298828125   ,52.00342559814453  ,160.5874371997139  ,89.4620954902724   ,65.37998920196198  ,97.23567753814399  ,52.14021695334118  ,159.71122092760487 ,88.9100205985948   ,64.99680710539867  ,96.7360832883358   ,51.84383665007571  ,160.4328046303829  ,89.34995754020571  ,65.34007224319417  ,97.16166200665177  ,52.11741936046901  ,1271200  ,2103400  ,913600  ,546500  ,784000
2016-03-29 ,161.68704223632812 ,90.17803192138672  ,65.63544464111328  ,98.21637725830078  ,52.40619659423828  ,161.68704223632812 ,90.18665993891469  ,65.63544464111328  ,98.21637725830078  ,52.421398854232926 ,159.46215197726679 ,88.81509472692629  ,64.85311728612507  ,96.68058656214723  ,51.76784082558445  ,159.77140409454185 ,89.01349964257521  ,65.05268990734447  ,96.73609468805287  ,51.92742976774791  ,1604900  ,2925100  ,795800  ,578800  ,709700
2016-03-30 ,162.36561584472656 ,90.52307891845703  ,65.88289642333984  ,98.59566497802734  ,52.58859634399414  ,162.975534265452   ,90.91125414535907  ,66.15431828801327  ,99.0397510276105   ,52.80138745165008  ,161.99623841686034 ,90.34193004048615  ,65.77113627037771  ,98.38287212836059  ,52.51260241881373  ,162.5030640955642  ,90.60933934874093  ,65.97869345036662  ,98.66968049604259  ,52.6645960671394   ,1908400  ,2258800  ,781700  ,646400  ,819200
2016-03-31 ,161.97909545898438 ,90.41957092285156  ,65.77114868164062  ,98.48464965820312  ,52.467002868652344 ,162.60618524030957 ,90.76461925755636  ,66.01063824916437  ,98.85472021967139  ,52.679788160682726 ,161.77293613788567 ,90.31605444806524  ,65.67535163653659  ,98.36437972559222  ,52.42140767692136  ,162.22822211569863 ,90.54896487102206  ,65.88290885569232  ,98.54941147707191  ,52.580996645944154 ,3007800  ,2230100  ,960500  ,426000  ,740700
2016-04-01 ,163.01853942871094 ,90.9888916015625   ,66.06651306152344  ,99.29884338378906  ,52.70258712768555  ,163.1817576391161  ,91.06652401313114  ,66.13037166268838  ,99.40061300265681  ,52.73298585561852  ,160.72492509567925 ,89.66908137365576  ,65.18041025909267  ,97.76305245070235  ,52.026231375579265 ,160.98262426180247 ,89.97100274641967  ,65.2682226874757   ,97.93883762120328  ,52.140225155836795 ,2971800  ,2996000  ,904700  ,813200  ,873900
2016-04-04 ,162.50314331054688 ,90.6093521118164   ,65.77913665771484  ,99.04902648925781  ,52.527801513671875 ,163.13023323747294 ,91.04928892385668  ,66.0425739773783   ,99.50236637510758  ,52.6797893548634   ,162.2110754659833  ,90.47995815753987  ,65.65939186782482  ,98.93801023844591  ,52.41380773379598  ,162.99279802742674 ,90.99752739339613  ,66.00265701725729  ,99.33583494037937  ,52.65699175848113  ,1259500  ,1847400  ,782400  ,539700  ,635700
2016-04-05 ,160.85377502441406 ,89.72947692871094  ,65.1644287109375   ,98.14234924316406  ,52.04904556274414  ,161.67845168115275 ,90.18666977004443  ,65.47576141066989  ,98.54017389811118  ,52.34542600710669  ,160.6390169803227  ,89.60008955793236  ,65.06065317451706  ,97.98507153408275  ,51.97305161767078  ,161.27470550963776 ,89.97963681429914  ,65.41190282158789  ,98.2163647739704   ,52.23903332441071  ,1737500  ,2572500  ,1115900 ,870300  ,857300
2016-04-06 ,162.606201171875   ,90.712890625       ,65.73124694824219  ,99.40060424804688  ,52.467002868652344 ,162.68352403265283 ,90.74738954535339  ,65.74721617136133  ,99.44685866986016  ,52.48219933324122  ,160.71633293249783 ,89.62599035882661  ,64.98884251600269  ,98.17012227993688  ,51.91983737602316  ,160.97404521691092 ,89.78988326488542  ,65.17244594855414  ,98.17012227993688  ,52.079426345045945 ,1860800  ,2572000  ,775900  ,707100  ,776600
