Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-06-12,28.550567626953125,28.810996686317967,28.537097749004342,28.77956582920197,147544800
2015-06-15,28.494441986083984,28.56628419275969,28.222788588564814,28.310346224424162,175955600
2015-06-16,28.647104263305664,28.7032310356526,28.370961502556508,28.519135290868775,125976400
2015-06-17,28.579753875732422,28.709966689050734,28.45402873780504,28.674046444538057,131672400
2015-06-18,28.709970474243164,28.806508606325288,28.561796662706314,28.56404221355104,141628800
2015-06-19,28.422595977783203,28.696494889366015,28.37769524693652,28.671798973544412,218867600
2015-06-22,28.64934730529785,28.75037480153523,28.53035883239733,28.622405840303145,136157200
2015-06-23,28.519134521484375,28.649349040901118,28.485458116414097,28.620163736695208,121075600
2015-06-24,28.76160430908203,29.14102185080033,28.53934276284116,28.559547579384322,221123600
2015-06-25,28.624656677246094,29.00631808113471,28.624656677246094,28.92998648549832,127752400
2015-06-26,28.456275939941406,28.73466427427169,28.40239471361855,28.662822068223445,176267200
2015-06-29,27.95787239074707,28.39341676741329,27.946648062053136,28.166664088412958,196645600
2015-06-30,28.159931182861328,28.31484166056787,28.031962179102667,28.191362046040396,177482800
2015-07-01,28.422595977783203,28.498929275646276,28.285646521991797,28.48994878690632,120955200
2015-07-02,28.386676788330078,28.44280356039631,28.236255737424184,28.384431237848545,108844000
2015-07-06,28.287899017333984,28.339536412052915,28.029715469446344,28.049922002285406,112241600
2015-07-07,28.21829605102539,28.32156910454372,27.78724114622104,28.263196782867055,187787200
2015-07-08,27.517831802368164,27.982561373837125,27.511096864250984,27.94664113292781,243046400
2015-07-09,26.95656967163086,27.852352595573002,26.76573896332186,27.805206306192193,314380000
2015-07-10,27.677234649658203,27.805203626459758,27.212505027289065,27.376395961787374,245418000
2015-07-13,28.211563110351562,28.234013477862227,27.910722704578234,28.07012254061319,165762000
2015-07-14,28.200334548950195,28.37096040991249,28.072365581441744,28.2968726621831,127072400
2015-07-15,28.471986770629883,28.546074515391613,28.193598481260597,28.225029334277146,134596800
2015-07-16,28.851402282714844,28.864875584484682,28.59097497264731,28.678532592768143,144889600
2015-07-17,29.10061264038086,29.10061264038086,28.806508852782226,28.979380299383234,184658800
2015-07-20,29.65064811706543,29.85270309436739,29.34307112515168,29.403688988624577,235600800
2015-07-21,29.354305267333984,29.84148529548524,29.257768852285416,29.825771578812855,307025600
2015-07-22,28.112783432006836,28.175645155109088,27.387624639697894,27.387624639697894,461802400
2015-07-23,28.09930992126465,28.532606987066558,28.076857840612032,28.332795801801797,203998000
2015-07-24,27.951128005981445,28.229516271181172,27.816424117197894,28.13522372031797,168649200
2015-07-27,27.562742233276367,27.751329131201626,27.416813955098693,27.634584453235124,177822000
2015-07-28,27.699684143066406,27.818674339543705,27.513344560165127,27.699684143066406,134472400
2015-07-29,27.61212730407715,27.726626402829435,27.45048192062762,27.64804926166736,148046800
2015-07-30,27.47293472290039,27.51783545821553,27.324759213224574,27.46170868264498,134513200
2015-07-31,27.23271369934082,27.533552410881246,27.145156061632584,27.524571920750486,171540000
2015-08-03,26.590621948242188,27.51783567121762,26.3840741107753,27.27761313843035,279904000
2015-08-04,25.737491607666016,26.4244827268486,25.425426902360652,26.36162101827674,496554400
2015-08-05,25.90812110900879,26.366115823767252,25.167246953076763,25.35807765601279,397250400
2015-08-06,25.964494705200195,26.273462219387145,25.736717430374938,26.153935155831974,211612000
2015-08-07,26.05245018005371,26.217082941830423,25.822417177114698,25.840459453590043,154681600
2015-08-10,26.99964714050293,27.060537668548236,26.280227332474915,26.280227332474915,219806400
2015-08-11,25.594640731811523,26.652345637782208,25.558557895853,26.568901391180688,388331200
2015-08-12,25.989307403564453,26.02990167075178,24.7241214169336,25.378139401348783,404870000
2015-08-13,25.969013214111328,26.250917392031322,25.831443837637845,26.16972885114184,194143200
2015-08-14,26.15168571472168,26.230618537834065,25.71191589980518,25.78182758304665,171718000
2015-08-17,26.422313690185547,26.532819638114486,26.04794414327424,26.16972694574154,163538800
2015-08-18,26.27346420288086,26.485456653480924,26.162958268689984,26.25767764085359,138242800
2015-08-19,25.937437057495117,26.277976025852222,25.863013950262232,26.18325664606838,193146000
2015-08-20,25.40519905090332,25.788587956993123,25.175164330764513,25.727697425548236,274006400
2015-08-21,23.851343154907227,25.2360559901508,23.826535455855133,24.904536485187478,513102000
2015-08-24,23.255964279174805,24.536936745084173,20.748144459829337,21.395396977070543,648825200
2015-08-25,23.395788192749023,25.057895642042027,23.341663078973355,25.057895642042027,414406400
2015-08-26,24.737659454345703,24.782763440920654,23.691231136224285,24.151297305230546,387098400
2015-08-27,25.466094970703125,25.53826237019951,24.812076944925945,25.310485037149164,338464400
2015-08-28,25.549541473388672,25.554051183488635,25.154875596284754,25.29695469262376,212657600
2015-08-31,25.43000030517578,25.829175671623176,25.25860216585218,25.265367587563976,224917200
2015-09-01,24.29336929321289,25.23154529335964,24.212180770432113,24.84139096168006,307383600
2015-09-02,25.33528709411621,25.33528709411621,24.611357496216314,24.85943450659849,247555200
2015-09-03,24.89101219177246,25.434522558173047,24.81658907502262,25.36912058169045,212935600
2015-09-04,24.642929077148438,24.909046627480635,24.471532616030593,24.575273122688074,199985200
2015-09-08,25.32852554321289,25.384906377719627,24.879734582309084,25.202233024511884,219374400
2015-09-09,24.841394424438477,25.71416858508267,24.75569446033144,25.65553375981686,340043200
2015-09-10,25.387161254882812,25.547282613123834,24.785014375172256,24.86845690629976,251571200
2015-09-11,25.757017135620117,25.757017135620117,25.204485712067463,25.211251136098557,199662000
2015-09-14,26.005094528198242,26.36142180112551,25.903609718344764,26.291510119697843,233453600
2015-09-15,26.223852157592773,26.280232989276833,25.804378632214856,26.144919337356377,173364800
2015-09-16,26.253173828125,26.28249124401536,26.034415904755036,26.217089266469227,148694000
2015-09-17,25.691619873046875,26.271214819452602,25.646515890843613,26.0840317447631,256450400
2015-09-18,25.58562660217285,25.77732285038025,25.229300971809746,25.30597809460724,297141200
2015-09-21,25.982542037963867,26.018626595814933,25.632981916965367,25.635235911376242,200888000
2015-09-22,25.57434844970703,25.750256388892833,25.375886798845812,25.569837019129295,201384800
2015-09-23,25.781829833984375,25.87203951996298,25.551796769315253,25.626218168686453,143026800
2015-09-24,25.9351806640625,26.047942319123642,25.342054977859167,25.540514871348506,200878000
2015-09-25,25.869781494140625,26.316318453519525,25.714169842740834,26.25993761989427,224607600
2015-09-28,25.35784149169922,25.838205521912343,25.35784149169922,25.67582846364134,208436000
2015-09-29,24.59557342529297,25.599153260083906,24.32494612186981,25.445797329315738,293461600
2015-09-30,24.875225067138672,25.154873526709107,24.52115349249179,24.84590593177772,265892000
2015-10-01,24.712844848632812,24.721865987551524,24.200905968785463,24.597827478177148,255716400
2015-10-02,24.89326286315918,25.035343652642435,24.255033190065387,24.358773708379594,232079200
2015-10-05,24.98346519470215,25.11652480603841,24.597820646221802,24.780493926921483,208258800
2015-10-06,25.103002548217773,25.199977653718783,24.755696396437553,24.94964660743958,192787200
2015-10-07,24.98346519470215,25.20673272895796,24.674499445430428,25.19996730679958,187062400
2015-10-08,24.694801330566406,24.850412958037943,24.403876067322603,24.850412958037943,247918400
2015-10-09,25.285673141479492,25.321755974944143,24.69254575833448,24.80756312367764,211064400
2015-10-12,25.168407440185547,25.427759656636223,25.13232459614219,25.423249946358332,121868800
2015-10-13,25.21125030517578,25.360094790773115,24.960919300637933,24.99249242547998,132197200
2015-10-14,24.85492515563965,25.150360157394456,24.708334651955962,25.09849075678119,177849600
2015-10-15,25.22704315185547,25.28116827640966,24.918075529670535,25.017306358525456,150694000
2015-10-16,25.0421085357666,25.258610706780534,24.92709116595703,25.208995303309493,156930400
2015-10-19,25.197717666625977,25.202227375308773,24.832369321498593,24.987980940450168,119036800
2015-10-20,25.657785415649414,25.747995080936935,24.99249236029068,25.109763720740077,195871200
2015-10-21,25.65553855895996,26.06599101563223,25.642005987007938,25.709663684947863,167180800
2015-10-22,26.04794692993164,26.04794692993164,25.73221389575054,25.784085023327272,166616400
2015-10-23,26.855316162109375,26.889145002723538,26.235127059739536,26.318569583233984,237467600
2015-10-26,25.998321533203125,26.641062489864595,25.917133020718943,26.62978735905654,265335200
2015-10-27,25.833696365356445,26.282487279461453,25.707402139218566,26.025390838568626,279537600
2015-10-28,26.898168563842773,26.90493570949293,26.17423883386784,26.37044476316456,342205600
2015-10-29,27.182327270507812,27.218411829970066,26.672644052045726,26.769619154842406,204909200
2015-10-30,26.950037002563477,27.337937392039656,26.938760148211056,27.28606627086749,197461200
2015-11-02,27.328916549682617,27.369510816943535,26.97484499880934,27.243218305734647,128813200
2015-11-03,27.642393112182617,27.849874152500742,27.220663886674064,27.240961880078213,182076000
2015-11-04,27.513843536376953,27.924295887521605,27.428145298878636,27.76868425463169,179544400
2015-11-05,27.387012481689453,27.7878984379959,27.21941133185182,27.597647036366162,158210800
2015-11-06,27.418718338012695,27.588584843615063,27.319064496413226,27.4300434629081,132169200
2015-11-09,27.307737350463867,27.58858280177565,27.18996400893677,27.396067788602018,135485600
2015-11-10,26.447084426879883,26.741520424597127,26.286277659132402,26.476529063434587,236511600
2015-11-11,26.297597885131836,26.594297470398494,26.093757749922514,26.35648541929704,180872000
2015-11-12,26.209264755249023,26.458401904700175,26.19341062013771,26.331568823809654,130102400
2015-11-13,25.4437313079834,26.17529032718183,25.42787717334918,26.091488913846074,183249600
2015-11-16,25.860471725463867,25.8740604902516,25.140237816205094,25.226302873145926,152426800
2015-11-17,25.749502182006836,26.05752696810732,25.665700736621407,26.02808232968912,110467600
2015-11-18,26.564851760864258,26.610148795915908,26.15943690365881,26.21832443160286,186698800
2015-11-19,26.90232276916504,27.12201704592898,26.444816436088075,26.644125834898706,173183200
2015-11-20,27.020099639892578,27.16052151260104,26.91817869927972,26.997449389997637,137148400
2015-11-23,26.66904067993164,27.11748900326466,26.576179496545517,27.013302695280238,129930000
2015-11-24,26.92497444152832,27.0314244007081,26.526355597243096,26.573918014073556,171212800
2015-11-25,26.732460021972656,27.004247488969433,26.707546127631993,26.999716747468447,85553200
2015-11-27,26.682634353637695,26.818528961920798,26.6350719319273,26.79134969466983,52185600
2015-11-30,26.793611526489258,27.045014099445353,26.669042061341106,26.723398860691436,156721200
2015-12-01,26.57617950439453,26.90911812321457,26.467465911292933,26.89552935606972,139409600
2015-12-02,26.336105346679688,26.750580075895574,26.290808298578423,26.576182811965303,133546400
2015-12-03,26.091495513916016,26.451613417375405,25.869537572890803,26.397256617446796,166278000
2015-12-04,26.958951950073242,27.00877974473608,26.071116586175442,26.11188462472033,231108000
2015-12-07,26.789081573486328,27.14693411301299,26.6826316143132,26.94762469088283,128336800
2015-12-08,26.77775764465332,26.861557351127498,26.467467528110483,26.616949159749414,137238000
2015-12-09,26.186626434326172,26.655458015712146,26.064322318142203,26.644132888520893,185445600
2015-12-10,26.311185836791992,26.485583063504347,26.161704227581225,26.281742934606708,116850800
2015-12-11,25.633991241455078,26.134531063174844,25.559249555431837,26.089234014175602,187544800
2015-12-14,25.475446701049805,25.520743744464255,24.86619161768823,25.40749940795669,257274800
2015-12-15,25.024734497070312,25.547924538104944,24.993026219185978,25.35314412940314,213292400
2015-12-16,25.217254638671875,25.364472660341914,24.641974778929953,25.156103441225007,224954000
2015-12-17,24.6827392578125,25.423356545649966,24.6827392578125,25.37126338440258,179091200
2015-12-18,24.01459503173828,24.80504005979596,23.964767244484687,24.666883551463094,385813200
2015-12-21,24.309030532836914,24.318090287428422,23.91040997066801,24.297705407604653,190362400
2015-12-22,24.28638458251953,24.3973635640692,24.109721941231975,24.324887247632642,131157600
2015-12-23,24.598934173583984,24.65329096963859,24.27958432482397,24.295438462338705,130629600
2015-12-24,24.467567443847656,24.68726170059439,24.449447937978174,24.68726170059439,54281600
2015-12-28,24.193519592285156,24.39056535670107,24.04856698213026,24.367915107387592,106816800
2015-12-29,24.62837791442871,24.784655652360264,24.202579829594534,24.22522835138875,123724800
2015-12-30,24.306766510009766,24.619320284876235,24.275058231167005,24.59214274756621,100855200
2015-12-31,23.840198516845703,24.241082713012077,23.740542946466313,24.236553699800044,163649200
2016-01-04,23.86058235168457,23.86511309299784,23.101845611034125,23.240003845573128,270597600
2016-01-05,23.262651443481445,23.973825739900835,23.194705878227012,23.951177218149358,223164000
2016-01-06,22.80741310119629,23.185650571687045,22.619428779423266,22.77570481906726,273829600
2016-01-07,21.84483528137207,22.678313799210727,21.840306267501802,22.349905862507107,324377600
2016-01-08,21.960336685180664,22.447287570368058,21.91503965175577,22.320454494401506,283192000
2016-01-11,22.315933227539062,22.435971972246236,22.046411098725127,22.41558881694357,198957600
2016-01-12,22.639812469482422,22.805149997037848,22.3861444784844,22.77344171415957,196616800
2016-01-13,22.05773162841797,22.918389273229003,22.037348477363725,22.721343506514145,249758400
2016-01-14,22.540151596069336,22.757582239092958,21.684024703060196,22.186829825105924,252680400
2016-01-15,21.99884796142578,22.130211829020986,21.59796370173142,21.788213390272,319335600
2016-01-19,21.89240074157715,22.34311281542329,21.62967299410707,22.288756005867068,212350800
2016-01-20,21.92183494567871,22.23891937675337,21.158567632131202,21.539068603826568,289337600
2016-01-21,21.81085777282715,22.168708527990468,21.50283306936589,21.982987903371583,208646000
2016-01-22,22.970478057861328,22.979537811056005,22.279688724486785,22.33857452829533,263202000
2016-01-25,22.52203369140625,22.995394177943087,22.4699405374761,22.993128807431845,207178000
2016-01-26,22.6466007232666,22.848175493262893,22.211742908980533,22.63301195656121,300308000
2016-01-27,21.158573150634766,21.88560164317934,21.140453640596945,21.751974144586484,533478800
2016-01-28,21.310314178466797,21.407704357622773,20.925284202066564,21.242368626851455,222715200
2016-01-29,22.046405792236328,22.046405792236328,21.369205168622546,21.468860734040323,257666000
2016-02-01,21.840303421020508,21.903719974769402,21.60702035774215,21.849363175551993,163774000
2016-02-02,21.39864730834961,21.751969031170912,21.353348543903817,21.611545453345716,149428800
2016-02-03,21.822185516357422,21.933164493577326,21.308056936689525,21.516426122318794,183857200
2016-02-04,21.99752426147461,22.16375890752801,21.67644328395744,21.829013689851042,185886800
2016-02-05,21.410017013549805,22.070398679421377,21.334871494254173,21.97931125355148,185672400
2016-02-08,21.635452270507812,21.79257625205212,21.186848266455154,21.207342018998823,216085600
2016-02-09,21.63089942932129,21.847232242653128,21.38951927245308,21.471497766738096,177324800
2016-02-10,21.466943740844727,21.940596905988752,21.428232154351168,21.84267823951521,169374400
2016-02-11,21.33715057373047,21.56942363089363,21.084383754825588,21.357646072820582,200298800
2016-02-12,21.403182983398438,21.51931947974655,21.180020643189973,21.44872755909766,161405600
2016-02-16,22.006637573242188,22.054458079987736,21.544370937353783,21.637734287471822,196231600
2016-02-17,22.343658447265625,22.364152203676603,21.895054358558337,22.013466782744754,179452800
2016-02-18,21.920101165771484,22.5189979513651,21.8813878454341,22.507611374086853,156084000
2016-02-19,21.870006561279297,22.033963571595823,21.815354803623137,21.860897645445263,141496800
2016-02-22,22.061283111572266,22.0658384370338,21.842674397804426,21.9314841334805,137123200
2016-02-23,21.562585830688477,21.974754240280237,21.53070549720336,21.951982821697708,127770400
2016-02-24,21.883670806884766,21.947431485446195,21.250615873527433,21.400910390720682,145022800
2016-02-25,22.033958435058594,22.033958435058594,21.690104326211962,21.872279125728127,110330800
2016-02-26,22.068119049072266,22.320884050844437,21.99297180504245,22.134155640961414,115964400
2016-02-29,22.018024444580078,22.36870990271009,22.008915528315228,22.056736035694577,140865200
2016-03-01,22.8924560546875,22.94710780656531,22.184253993939176,22.236629820110153,201628400
2016-03-02,22.942556381225586,22.974436717606196,22.689789616102157,22.88790462419426,132678400
2016-03-03,23.11334228515625,23.161162784850692,22.87423804933618,22.903842456776445,147822800
2016-03-04,23.45719337463379,23.625703933096855,23.083736603257467,23.31145423152828,184220400
2016-03-07,23.19759750366211,23.416206237980887,22.990373609372185,23.31600991657936,143315600
2016-03-08,23.00631332397461,23.17254796873449,22.86285183352127,22.949383912903762,126247600
2016-03-09,23.026811599731445,23.131561520286198,22.833250188807355,23.070076775980347,108806800
2016-03-10,23.038190841674805,23.2818486218077,22.80591963730461,23.092844320518708,134054400
2016-03-11,23.286409378051758,23.29096296701033,23.113343462710983,23.281854051745245,109632800
2016-03-14,23.345609664916992,23.434421135179274,23.177099112379782,23.2067035149164,100304400
2016-03-15,23.814708709716797,23.951338931913114,23.648474085523794,23.673523162283665,160270800
2016-03-16,24.131242752075195,24.20866592910591,23.816991242755673,23.821546569256313,153214000
2016-03-17,24.092529296875,24.24509971321299,23.901245557673136,24.02876689224246,137682800
2016-03-18,24.119855880737305,24.25193255008627,23.95362294978774,24.21549688791497,176820800
2016-03-21,24.11757469177246,24.513802876003933,23.942231146196658,24.12212827987616,142010800
2016-03-22,24.302024841308594,24.431823816052884,23.9581707464308,23.96727965977133,129777600
2016-03-23,24.16767692565918,24.381732102340205,24.115302831799802,24.247379504107162,102814000
2016-03-24,24.06292152404785,24.194998166295534,23.885302050779142,24.017378693026824,104532000
2016-03-28,23.953622817993164,24.181340493266877,23.92401840830487,24.13807357901352,77645600
2016-03-29,24.520639419555664,24.54568850290185,23.883029231858547,23.885306895075832,124760400
2016-03-30,24.94875144958496,25.144588816801747,24.73014265911353,24.741529239414966,182404400
2016-03-31,24.818954467773438,25.02617843233971,24.7939053789281,24.985189172169918,103553600
2016-04-01,25.04666519165039,25.048942854730956,24.63905036762348,24.7711270287301,103496000
2016-04-04,25.30398941040039,25.547647260272036,25.11042799111941,25.144585990836525,149424800
2016-04-05,25.005674362182617,25.215175918653653,24.9168646184815,24.937360110215177,106314800
2016-04-06,25.26755142211914,25.27210674824783,24.86676785284038,25.101318502727366,105616400
2016-04-07,24.716474533081055,25.14458309991745,24.62083353474758,25.037555523871394,127207600
2016-04-08,24.743797302246094,24.9965622608515,24.63221441810096,24.80072670696798,94326800
2016-04-11,24.825780868530273,25.187852885475483,24.7825156904492,24.814396026866003,117630000
2016-04-12,25.149133682250977,25.16279618305075,24.743796609947573,24.898642918605045,108929200
2016-04-13,25.51348114013672,25.581795380479896,25.231111791220467,25.231111791220467,133029200
2016-04-14,25.52714729309082,25.593185617681044,25.351805473373673,25.4178437979639,101895600
