Price,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOGL,META,MSFT,NVDA,AAPL,AMZN,GOOGL,META,MSFT,NVDA,AAPL,AMZN,GOOGL,META,MSFT,NVDA,AAPL,AMZN,GOOGL,META,MSFT,NVDA,AAPL,AMZN,GOOGL,META,MSFT,NVDA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-12,28.273067474365234,18.85849952697754,27.201892852783203,75.9399185180664,37.075138092041016,0.5352259874343872,28.501113100082545,18.925500869750977,27.317971011670473,76.57748246088754,37.075138092041016,0.5400262158866317,28.074087457143616,18.657499313354492,26.753019549292606,75.60120839823921,36.57609776008832,0.524905490539738,28.18363785066684,18.7549991607666,26.88553858233521,76.56751838667923,36.7051608203409,0.5280256447560205,297898000,55822000,48590000,17235000,33268800,676904000
2015-02-13,28.41168975830078,19.09149932861328,27.45846176147461,75.4517822265625,37.74625778198242,0.5354660749435425,28.456403727172283,19.149999618530273,27.527212778473398,76.18897175510067,37.74625778198242,0.5361861150591006,28.09197993425669,18.850500106811523,27.231284653170725,75.21269763370907,37.12676363219562,0.5258656163670962,28.456403727172283,18.920499801635742,27.276620110670343,76.16904360548496,37.32465791581459,0.5340259947124262,217088800,69502000,47382000,18621900,40264900,310084000
2015-02-17,28.579362869262695,18.771499633789062,27.152070999145508,75.31231689453125,37.76359558105469,0.5371461510658264,28.814115414050107,18.999500274658203,27.55012789987519,76.61733710408888,38.12753868179894,0.5397863172384554,28.375910436349848,18.633499145507812,27.064887428984306,74.79429900091826,37.42564416606113,0.5311458930493679,28.50334709347577,18.88599967956543,27.458461146236925,75.01346304834148,38.10154369047966,0.5345060421164445,252609600,73464000,39174000,25254400,33695700,203340000
2015-02-18,28.77834701538086,18.668500900268555,27.034496307373047,76.41808319091797,37.720272064208984,0.5309056639671326,28.79176086361666,18.836999893188477,27.27861219636436,76.60736258796074,37.867584750960155,0.5373860228590343,28.494408052381388,18.642499923706055,26.880057388228856,75.16287592698404,37.59895767839573,0.5299456298723713,28.534651302817203,18.68899917602539,27.0927852925211,75.6510167298458,37.80692755805352,0.536425931541045,179566800,53012000,31164000,22426400,27111700,170948000
2015-02-19,28.71797752380371,18.950000762939453,27.22381019592285,79.1177749633789,37.694271087646484,0.5323458313941956,28.847650392186146,19.0939998626709,27.244236331494992,79.53617488004674,37.7202660788905,0.5385861398727173,28.691149830847475,18.671499252319336,26.939839780081748,76.65717303383524,37.30432969114332,0.5299457171503977,28.724684447042772,18.67449951171875,27.02552958533037,76.69702173071244,37.4169801624817,0.5376261056198457,149449600,59076000,30834000,45851200,27603400,169432000
2015-02-20,28.95273208618164,19.183000564575195,26.992151260375977,79.59595489501953,38.006229400634766,0.5361859202384949,28.95273208618164,19.184999465942383,27.280106953478647,80.0342753773988,38.02356049902295,0.5364259144487312,28.628551598396026,18.79199981689453,26.807820011218396,78.89861407244354,37.512304666063095,0.5280255448581985,28.755986560261935,18.930999755859375,27.280106953478647,79.24728828391258,37.70294013719508,0.5318657383381103,195793600,65160000,38234000,36931700,29721100,157752000
2015-02-23,29.735233306884766,19.006999969482422,26.653379440307617,78.53997802734375,38.257511138916016,0.5318660140037537,29.735233306884766,19.226999282836914,26.867603015883287,79.88484680755626,38.29217001723189,0.5359462038086603,28.988499695220717,18.899999618530273,26.50392161793047,78.0817294268207,37.82424375707356,0.5292258474298538,29.06898617747203,19.172000885009766,26.852657803783366,79.65571870711395,37.86756983414425,0.5359462038086603,283896400,43540000,32906000,24139100,32518800,125008000
2015-02-24,29.549671173095703,18.929500579833984,26.835220336914062,78.1514663696289,38.20552444458008,0.5375279784202576,29.86938264186229,19.02400016784668,26.872583366116007,79.17755323184328,38.38749598296504,0.5375279784202576,29.326097959942413,18.808000564575195,26.45410033492084,77.80279976613953,38.05821179048152,0.5290952587094533,29.72182350243156,18.9325008392334,26.481501156641777,78.20127914171108,38.25751772936223,0.5339139720995114,276912400,38416000,28406000,18897100,25271700,149356000
2015-02-25,28.793996810913086,19.26849937438965,27.267654418945312,79.25724029541016,38.118873596191406,0.5334317088127136,29.422240496915805,19.392499923706055,27.37924939401631,79.89480423420899,38.20552576826213,0.5377685823301428,28.650910070132056,18.82699966430664,26.80333608252891,78.20127644684241,37.95422984146116,0.5310223537842158,29.41329565667243,18.863500595092773,26.824759961172905,78.20127644684241,38.084211405135726,0.53535916985809,298846800,63490000,40836000,25593800,29759800,123820000
2015-02-26,29.15842056274414,19.239999771118164,27.863492965698242,80.10401153564453,38.17953109741211,0.5348777174949646,29.259027835041444,19.4685001373291,27.90534107972574,81.06035744081258,38.32684045227938,0.5380098870260511,28.306607093059874,19.163999557495117,27.15605648948727,79.41663482865809,38.03221843697633,0.5305408408625695,28.793995102234582,19.203500747680664,27.18844031614615,79.57602201267194,38.118873915341055,0.5339139862800756,365150000,53742000,54032000,31111900,28957300,152864000
2015-02-27,28.720212936401367,19.007999420166016,28.029890060424805,78.66949462890625,37.997554779052734,0.5315046310424805,29.19195249469217,19.29949951171875,28.368164221724015,80.92089672044995,38.30084398327057,0.5346368005825328,28.6710265626303,18.989500045776367,27.75090072834495,78.32082801304736,37.832914334867084,0.5295771111635886,29.06451414134275,19.200000762939453,27.80669821466905,80.37298660955584,38.240186803540674,0.5334320934777759,248059200,50646000,68328000,30739200,33807700,157492000
2015-03-02,28.861061096191406,19.283000946044922,28.647151947021484,79.44651794433594,38.02355194091797,0.5445152521133423,29.12711372722678,19.295000076293945,28.69547682770249,79.55609995642601,38.292175641552106,0.5474065037728431,28.68443978436658,18.974000930786133,28.05579550935021,78.22119526385671,37.737593840228136,0.5293362957881784,28.896833623875626,19.042499542236328,28.247601271014958,78.69937200755534,37.84157710158431,0.5300591087030536,192386800,42784000,50406000,21662500,31924000,301512000
2015-03-03,28.921428680419922,19.230499267578125,28.834970474243164,79.29708862304688,37.50362777709961,0.5343957543373108,28.95720121041736,19.30500030517578,28.93759717328608,79.39670656295334,37.980224595749725,0.5430694490413613,28.637489767181634,19.079999923706055,28.421966474639298,78.22119663118912,37.33898734329113,0.5327092105675773,28.832000766882555,19.197500228881836,28.71340949986156,79.307052697146,37.74625978629462,0.540419174180864,151265200,38930000,50526000,18635000,31748600,160344000
2015-03-04,28.73809242248535,19.13599967956543,28.812053680419922,80.59214782714844,37.31298065185547,0.5404190421104431,28.966138000394018,19.395000457763672,28.976456712108043,80.84119648693544,37.4429588570725,0.541623691318602,28.688909465932188,19.109500885009766,28.522602327994214,78.54994577675019,37.15700416114133,0.5302997245214642,28.863296257434204,19.285499572753906,28.744298505858964,78.99823792458396,37.26965127788266,0.53246816202844,126665200,45182000,37964000,28126700,25748700,226840000
2015-03-05,28.26189613342285,19.39150047302246,28.966495513916016,80.90096282958984,37.3563232421875,0.5507794618606567,28.785056734152093,19.42099952697754,29.054674927525504,81.67799340417936,37.46897371431893,0.551743193037519,28.116573175755203,19.194499969482422,28.8070735804682,80.74157564523485,37.10502730649762,0.5389735969742102,28.747049689975064,19.280500411987305,28.876322518443207,80.92089097786025,37.321661049905735,0.5404192224613006,226068400,53870000,35918000,27825700,23193500,323056000
2015-03-06,28.30436897277832,19.004499435424805,28.541536331176758,79.70552825927734,36.7064208984375,0.5433101654052734,28.923666034260794,19.350000381469727,29.03375151410458,81.02050476432616,37.35632210894647,0.5502972555588832,28.22835489763584,18.944000244140625,28.49968821525281,79.52621293584517,36.524449352831425,0.5428282713682556,28.706799740534585,19.275999069213867,28.994892820812257,80.59214080281383,37.261002735847526,0.5476469819641885,291368400,52540000,37592000,24488600,36248800,257392000
2015-03-09,28.42510223388672,18.92799949645996,28.601318359375,79.1376953125,37.131019592285156,0.5447559356689453,28.968386993214324,18.96649932861328,28.66857371527841,79.60590795420958,37.37365161500894,0.5488518929013261,27.960069474894784,18.763999938964844,28.349729849370163,78.33077258089709,36.55910668358425,0.542346579472971,28.608432226564318,18.920000076293945,28.442892267119777,79.37677986983813,36.55910668358425,0.5435512862927496,354114000,46228000,23478000,18925100,32108000,222388000
2015-03-10,27.837106704711914,18.475500106811523,27.89139175415039,77.25489807128906,36.420467376708984,0.5541523098945618,28.44299002645178,18.888500213623047,28.385102577060128,78.95839000906196,37.009711479732985,0.5577663720483188,27.678369896940534,18.458999633789062,27.889896092670202,77.25489807128906,36.420467376708984,0.5462014305998655,28.26189623412769,18.872499465942383,28.321332664775984,78.2012799477089,36.697758330418054,0.5471651613596776,275426400,62420000,40080000,23067100,39159700,527212000
2015-03-11,27.32958984375,18.318500518798828,27.68414306640625,77.27481842041016,36.377132415771484,0.5512610673904419,27.895229815540816,18.667499542236328,28.107109294425825,78.13154642437834,36.715080476610254,0.5613803256118707,27.300525939309438,18.312999725341797,27.670193694939393,76.9660005121293,36.255818066297884,0.5498154426606481,27.890759101676228,18.530500411987305,27.888900454854564,77.50394653325085,36.6630905014462,0.5541522594064655,275756000,49902000,40524000,20215700,32215300,262120000
2015-03-12,27.823686599731445,18.711999893188477,27.9571533203125,78.629638671875,35.54525375366211,0.5462015271186829,27.924295572360155,18.774999618530273,27.990531087212972,78.74918475786126,36.09117153965267,0.5500565082827111,27.193210186359096,18.375999450683594,27.67617231146047,77.61352354225707,35.40660833402915,0.5358412903719229,27.345240044477947,18.44099998474121,27.823138630992865,77.80279534461677,35.81388070038676,0.5459606087470497,193450800,56200000,35602000,16093300,59992500,406972000
2015-03-13,27.631412506103516,18.52899932861328,27.550128936767578,77.75299072265625,35.85721206665039,0.5469244718551636,28.03608118050624,18.699499130249023,28.116078134301755,79.07792374993996,35.935200333302745,0.5483700973214932,27.40560478966841,18.333999633789062,27.41711198478094,77.38439598854364,35.18997985319536,0.5360823383012845,27.812507968071145,18.576000213623047,27.860504358682217,78.30089318646726,35.267968119847716,0.5435513840627899,207309200,52234000,35428000,18557300,58007700,359288000
2015-03-16,27.93547248840332,18.667499542236328,27.98056983947754,77.77291107177734,36.01319885253906,0.5534296631813049,27.93547248840332,18.69700050354004,28.085688048561384,77.82272384125191,36.08251993953835,0.5568028080160466,27.47044149828185,18.336000442504883,27.466432862726016,77.06561382733537,35.77056678411911,0.5476472194473835,27.696249216955437,18.518999099731445,27.74592012014751,77.66332905922252,35.93521056368425,0.5512612826833259,143497200,47082000,36856000,19305400,35273500,236956000
2015-03-17,28.402742385864258,18.59600067138672,27.779796600341797,79.0580062866211,36.13450241088867,0.5601757764816284,28.465342615236214,18.725000381469727,27.930748182206532,79.47640620629696,36.247152862286335,0.560416694831682,28.091975743104673,18.48200035095215,27.620374671369948,78.04188350985187,35.65790892422346,0.548369915675388,28.147869048719393,18.555500030517578,27.813672287392357,78.06181165861464,35.84854433554875,0.5522248964941169,204092400,40740000,28892000,22170000,31673400,299900000
